StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00453515,47.4829,-118.2519,658.1,WA,HARRINGTON,,15,-8,19611128-20191007, 89.9%,19901102-20191007, 83.9%,20050420-20191007, 78.9%
USC00454154,46.2111,-119.1011,118.9,WA,KENNEWICK,,15,-8,20031201-20200702, 83.7%,20120317-20200702, 85.5%,20160509-20200702, 86.5%
USC00454679,47.0022,-118.5657,496.8,WA,LIND 3 NE,,15,-8,19480701-20191202, 90.1%,19840317-20191202, 85.3%,20020123-20191202, 82.2%
USC00454769,46.1505,-122.9163,3.7,WA,LONGVIEW,,15,-8,19540801-20200805, 72.6%,19870803-20200805, 49.9%,20040203-20200805, 28.2%
USC00455549,47.0167,-123.6500,11.9,WA,MONTESANO 3 NW,,15,-8,19540801-20191203, 72.3%,19870402-20191203, 52.6%,20030802-20191203, 38.4%
USC00455731,46.8667,-120.7747,694.9,WA,NACHES 10 NW,,15,-8,19480701-20171027, 77.5%,19830228-20171027, 74.9%,20000628-20171027, 58.0%
USC00455876,48.8975,-122.1436,125.0,WA,NOOKSACK - KENDALL CREEK HATCHERY,,15,-8,19640116-20200707, 72.3%,19920411-20200707, 50.6%,20060525-20200707, 36.8%
USC00455946,48.8994,-117.8290,456.3,WA,NORTHPORT,,15,-8,19610401-20180601, 88.1%,19891031-20180601, 81.2%,20040215-20180601, 70.6%
USC00456789,46.7602,-117.1861,766.6,WA,PULLMAN 2 NW,,15,-8,19480701-20191202, 85.2%,19840317-20191202, 73.3%,20020123-20191202, 74.9%
USC00456851,47.7847,-122.9797,313.3,WA,QUILCENE 5 SW DAM,,15,-8,19480901-20200103, 81.2%,19840503-20200103, 69.6%,20020304-20200103, 54.2%
USC00456864,47.5000,-123.8167,61.0,WA,QUINAULT RIVER RANGER STN,,15,-8,19770126-20191203, 76.6%,19980630-20191203, 73.1%,20090317-20191203, 73.6%
USC00456909,46.5330,-121.9327,274.3,WA,RANDLE 1 E,,15,-8,19540801-20200730, 66.6%,19870731-20200730, 46.7%,20040129-20200730, 34.5%
USC00456982,48.6501,-118.7325,801.6,WA,REPUBLIC RS,,15,-8,19480701-20191009, 86.4%,19840219-20191009, 78.8%,20011214-20191009, 65.4%
USC00458059,48.3509,-120.7264,383.1,WA,STEHEKIN 4 NW,,15,-8,19760804-20191108, 64.9%,19980322-20191108, 49.5%,20090113-20191108, 66.3%
USC00458089,47.7372,-121.0913,1240.5,WA,STEVENS PASS,,15,-8,19710201-20200730, 63.9%,19951031-20200730, 43.6%,20080315-20200730, 46.3%
USC00458207,46.3236,-120.0103,227.7,WA,SUNNYSIDE,,15,-8,19480701-20200604, 86.7%,19840617-20200604, 75.1%,20020611-20200604, 62.8%
USC00458773,45.6778,-122.6510,64.0,WA,VANCOUVER 4 NNE,,15,-8,20121023-20200701, 98.8%,20160827-20200701, 99.0%,20180730-20200701, 99.0%
USC00459200,46.0436,-118.4628,192.6,WA,WHITMAN MISSION,,15,-8,19620929-20200802, 86.3%,19910831-20200802, 79.4%,20060215-20200802, 69.5%
USC00461220,38.9803,-80.2201,443.5,WV,BUCKHANNON,,15,-5,19930601-20191107, 85.7%,20060819-20191107, 78.8%,20130329-20191107, 65.1%
USC00461579,38.3133,-81.7186,279.8,WV,CHARLESTON WFO,,15,-5,19960802-20200706, 90.4%,20080719-20200706, 92.9%,20140713-20200706, 98.5%
USC00461677,39.2682,-80.3522,301.8,WV,CLARKSBURG 1,,15,-5,19480801-20171027, 82.5%,19830315-20171027, 79.2%,20000705-20171027, 72.6%
USC00462717,38.9267,-79.8295,611.1,WV,ELKINS 1N,,15,-5,19990704-20200707, 92.1%,20100104-20200707, 95.4%,20150406-20200707, 93.5%
USC00463072,37.5894,-81.0925,1016.5,WV,FLAT TOP,,15,-5,19480801-20200401, 84.0%,19840601-20200401, 79.3%,20020502-20200401, 75.1%
USC00463238,39.1304,-80.4498,310.9,WV,FREEMANSBURG 5 NE,,15,-5,19480801-20190730, 76.3%,19840130-20190730, 74.4%,20011029-20190730, 71.3%
USC00463361,38.6649,-80.7672,258.5,WV,GASSAWAY,,15,-5,19510401-20190730, 87.5%,19850530-20190730, 83.0%,20020629-20190730, 81.7%
USC00463544,38.9340,-80.8318,224.9,WV,GLENVILLE,,15,-5,19790901-20200602, 74.6%,20000116-20200602, 92.2%,20100325-20200602, 91.5%
USC00463669,38.4311,-79.8190,836.7,WV,GREENBANK OBSERVATORY,,15,-5,19920602-20200704, 87.0%,20060618-20200704, 90.6%,20130626-20200704, 94.0%
USC00463749,38.2384,-81.9850,232.9,WV,GRIFFITHSVILLE,,15,-5,19490501-20200701, 93.4%,19841130-20200701, 90.2%,20020915-20200701, 90.1%
USC00465002,39.7204,-79.8561,274.3,WV,LAKE LYNN,,15,-5,19480801-20200131, 85.9%,19840501-20200131, 77.0%,20020317-20200131, 62.7%
USC00465323,38.8955,-81.5311,202.7,WV,LIVERPOOL,,15,-5,19480801-20160707, 88.6%,19820720-20160707, 79.2%,19990714-20160707, 80.6%
USC00465341,38.8532,-80.9667,219.5,WV,LOCKNEY,,15,-5,19480801-20120130, 79.3%,19800501-20120130, 76.0%,19960316-20120130, 88.5%
USC00465353,37.8663,-81.9844,204.8,WV,LOGAN,,15,-5,19480801-20200420, 76.6%,19840610-20200420, 75.3%,20020516-20200420, 80.6%
USC00465672,38.2175,-80.0914,655.3,WV,MARLINTON,,15,-5,19480801-20130805, 88.1%,19810201-20130805, 80.5%,19970504-20130805, 76.8%
USC00466163,39.0667,-78.9667,249.9,WV,MOOREFIELD,,15,-5,19480501-20171201, 82.9%,19830215-20171201, 70.1%,20000709-20171201, 50.9%
USC00466591,37.9715,-81.1507,621.8,WV,OAK HILL,,15,-5,19480801-20120804, 88.8%,19800802-20120804, 85.2%,19960803-20120804, 84.2%
USC00467018,40.1478,-80.7014,195.1,WV,PIKE ISLAND(LOCK AND DAM),,15,-5,19811001-20200416, 54.8%,20010107-20200416, 43.3%,20100827-20200416, 58.4%
USC00467730,39.3833,-78.7333,195.1,WV,ROMNEY 3 NNE,,15,-5,19670201-20190603, 73.0%,19930402-20190603, 71.6%,20060503-20190603, 69.1%
USC00468286,39.0730,-81.0986,231.6,WV,SMITHVILLE,,15,-5,19500718-20131101, 87.7%,19820310-20131101, 83.9%,19980104-20131101, 78.8%
USC00468351,38.7506,-81.9806,175.6,WV,SOUTHSIDE 3 NNW,,15,-5,19981101-20120307, 77.4%,20050704-20120307, 74.9%,20081104-20120307, 57.2%
USC00468777,39.4467,-79.5469,801.6,WV,TERRA ALTA NO 1,,15,-5,19700901-20190925, 87.3%,19950314-20190925, 87.4%,20070619-20190925, 82.0%
USC00468986,39.3134,-80.0299,376.4,WV,TYGART DAM,,15,-5,19480801-20200702, 88.7%,19840717-20200702, 86.0%,20020710-20200702, 83.6%
USC00469011,37.6000,-80.5333,604.1,WV,UNION,,15,-5,19480801-20121214, 92.2%,19801007-20121214, 86.8%,19961110-20121214, 79.1%
USC00469086,38.5453,-80.0369,739.1,WV,VALLEY HEAD,,15,-5,19480801-20130621, 87.6%,19810110-20130621, 82.0%,19970401-20130621, 76.8%
USC00469458,39.2906,-80.7687,245.7,WV,WEST UNION 2,,15,-5,19850101-20200701, 83.5%,20021001-20200701, 79.9%,20110816-20200701, 73.0%
USC00470045,42.6375,-89.0642,232.3,WI,AFTON - JANESVILLE WWTP,,15,-6,19900701-20161001, 89.4%,20030816-20161001, 90.9%,20100309-20161001, 95.3%
USC00470124,44.3268,-91.9193,204.2,WI,ALMA DAM 4,,15,-6,19480804-20200802, 86.7%,19840803-20200802, 81.9%,20020803-20200802, 92.8%
USC00470308,43.3042,-89.3453,320.6,WI,ARLINGTON,,15,-6,19750605-20170406, 65.5%,19960505-20170406, 56.8%,20061020-20170406, 57.7%
USC00470349,46.5830,-90.9678,198.1,WI,ASHLAND EXP FARM,,15,-6,19480801-20200205, 92.6%,19840504-20200205, 90.4%,20020321-20200205, 89.3%
USC00470456,44.3077,-90.1313,297.2,WI,BABCOCK 1 WNW,,15,-6,19480801-20200707, 92.0%,19840719-20200707, 89.4%,20020713-20200707, 93.6%
USC00470855,44.2903,-90.8538,246.9,WI,BLACK RIVER FALLS SEWAGE,,15,-6,19480801-20200801, 82.8%,19840801-20200801, 79.2%,20020801-20200801, 81.8%
USC00470890,42.8169,-89.8627,253.0,WI,BLANCHARDVILLE,,15,-6,19480923-20170322, 82.8%,19821222-20170322, 72.5%,20000205-20170322, 58.7%
USC00471416,43.0596,-89.4819,277.4,WI,CHARMANY FARM,,15,-6,19630718-20161003, 87.3%,19900224-20161003, 82.0%,20030615-20161003, 72.5%
USC00471568,44.0328,-88.1468,256.0,WI,CHILTON,,15,-6,19480801-20200721, 93.6%,19840726-20200721, 90.0%,20020724-20200721, 93.5%
USC00471578,44.9277,-91.4081,249.9,WI,CHIPPEWA FALLS,,15,-6,19480801-20200701, 84.9%,19840716-20200701, 75.7%,20020709-20200701, 75.6%
USC00471667,42.5491,-88.8752,292.6,WI,CLINTON,,15,-6,19910702-20170403, 72.5%,20040517-20170403, 73.4%,20101025-20170403, 74.3%
USC00471676,44.6227,-88.7483,244.4,WI,CLINTONVILLE,,15,-6,19480801-20200702, 92.1%,19840717-20200702, 87.5%,20020710-20200702, 92.5%
USC00471897,45.3581,-88.1922,289.6,WI,CRIVITZ HIGH FALLS,,15,-6,19480801-20200713, 85.9%,19840722-20200713, 81.7%,20020718-20200713, 92.4%
USC00471913,42.6001,-90.4237,296.6,WI,CUBA CITY,,15,-6,19480801-20200803, 83.2%,19840802-20200803, 84.1%,20020803-20200803, 93.2%
USC00472447,44.7722,-89.7675,356.6,WI,EAU PLEINE RESERVOIR,,15,-6,19540408-20200721, 89.3%,19870530-20200721, 80.4%,20031225-20200721, 83.1%
USC00472973,43.9750,-89.8309,288.0,WI,FRIENDSHIP,,15,-6,19480801-20200802, 88.2%,19840801-20200802, 81.7%,20020802-20200802, 90.7%
USC00473038,43.5705,-91.2295,194.8,WI,GENOA DAM 8,,15,-6,19480801-20200803, 88.9%,19840802-20200803, 84.1%,20020803-20200803, 92.0%
USW00014995,45.7728,-92.6886,301.8,WI,GRANTSBURG,,15,-6,19500701-20200203,  4.4%,19850417-20200203,  5.8%,20020910-20200203, 11.5%
USC00473453,43.3316,-88.4117,292.9,WI,HARTFORD WWTP,,15,-6,19480822-20161027, 87.8%,19820924-20161027, 80.8%,19991011-20161027, 76.9%
USC00473511,46.0002,-91.5074,365.8,WI,HAYWARD RANGER STA,,15,-6,19910802-20200203, 83.8%,20051102-20200203, 90.0%,20121218-20200203, 96.9%
USC00473636,45.6735,-88.9043,509.9,WI,ARGONNE 1.5-NW,,15,-6,19990201-20200703, 92.4%,20091017-20200703, 97.8%,20150224-20200703, 98.7%
USC00473756,43.4388,-88.6313,268.5,WI,HORICON WWTP,,15,-6,19701103-20170401, 81.0%,19940116-20170401, 73.3%,20050824-20170401, 62.6%
USC00474396,45.4429,-91.0898,356.6,WI,LADYSMITH WTP,,15,-6,19480801-20200701, 83.4%,19840716-20200701, 74.9%,20020709-20200701, 74.6%
USC00474404,43.5734,-90.6320,243.5,WI,LA FARGE,,15,-6,19480801-20200801, 86.8%,19840801-20200801, 83.8%,20020801-20200801, 94.8%
USC00474546,42.8667,-90.7000,328.9,WI,LANCASTER,,15,-6,19480801-20200803, 93.3%,19840802-20200803, 91.3%,20020803-20200803, 95.7%
USC00474894,45.5733,-92.4852,371.9,WI,LUCK,,15,-6,19710513-20200707, 83.5%,19951209-20200707, 70.8%,20080323-20200707, 85.1%
USC00474937,43.2118,-91.0985,192.9,WI,LYNXVILLE DAM 9,,15,-6,19480801-20200801, 88.3%,19840801-20200801, 85.6%,20020801-20200801, 93.4%
USC00475120,44.6411,-90.1333,377.0,WI,MARSHFIELD EXP FARM,,15,-6,19481201-20200701, 90.3%,19840915-20200701, 86.0%,20020808-20200701, 95.4%
USC00475255,45.1307,-90.3438,448.1,WI,MEDFORD,,15,-6,19480801-20200804, 86.2%,19840802-20200804, 78.1%,20020803-20200804, 97.1%
USC00475335,44.8743,-91.9364,237.7,WI,MENOMONIE,,15,-6,19480801-20200701, 87.7%,19840716-20200701, 85.9%,20020709-20200701, 92.4%
USC00475352,46.1683,-90.0722,487.7,WI,MERCER RANGER STA,,15,-6,19480801-20200203, 86.4%,19840503-20200203, 86.7%,20020319-20200203, 85.0%
USC00475364,45.1785,-89.6615,381.0,WI,MERRILL,,15,-6,19480801-20200706, 85.5%,19840719-20200706, 83.1%,20020713-20200706, 87.7%
USC00475524,46.1006,-91.8178,329.2,WI,MINONG RANGER STATION,,15,-6,19480801-20200204, 78.1%,19840503-20200204, 73.9%,20020320-20200204, 78.7%
USC00475948,45.1166,-92.5644,301.8,WI,NEW RICHMOND,,15,-6,19520717-20200601, 90.3%,19860624-20200601, 85.9%,20030613-20200601, 94.1%
USC00476398,45.9333,-90.4500,462.4,WI,PARK FALLS,72741,15,-6,19480801-20200203, 80.0%,19840503-20200203, 81.1%,20020319-20200203, 90.7%
USC00476510,45.0282,-87.7359,182.9,WI,PESHTIGO,,15,-6,19480801-20200707, 89.2%,19840719-20200707, 89.3%,20020713-20200707, 89.3%
USC00476518,46.0663,-89.0752,542.5,WI,PHELPS,,15,-6,19480801-20200702, 87.8%,19840717-20200702, 81.9%,20020710-20200702, 96.3%
USC00476718,43.5306,-89.4370,239.3,WI,PORTAGE WWTP,,15,-6,19480801-20170305, 87.8%,19821117-20170305, 78.0%,20000110-20170305, 69.0%
USC00476854,45.5463,-90.3129,475.5,WI,PRENTICE,,15,-6,19480801-20200203, 84.1%,19840503-20200203, 81.1%,20020319-20200203, 89.3%
USC00476939,45.8341,-89.5472,487.7,WI,RAINBOW RSVR-LK TOMAHAWK,,15,-6,19480801-20200701, 95.3%,19840716-20200701, 91.7%,20020709-20200701, 93.9%
USC00477132,45.4167,-91.7725,336.2,WI,RICE LAKE,,15,-6,19480801-20200709, 78.9%,19840720-20200709, 70.8%,20020715-20200709, 86.7%
USC00477140,45.5397,-89.7477,445.0,WI,RICE RESERVOIR-TOMAHAWK,,15,-6,19491101-20200706, 91.6%,19850304-20200706, 85.6%,20021104-20200706, 88.3%
USC00478027,45.8236,-91.8761,335.3,WI,SPOONER AG RESEARCH STATION,,15,-6,19480801-20200203, 91.9%,19840503-20200203, 88.5%,20020319-20200203, 88.1%
USC00478259,44.4965,-91.3965,297.5,WI,STRUM 4 S,,15,-6,19480801-20200802, 87.5%,19840801-20200802, 83.6%,20020802-20200802, 92.3%
USC00478267,44.8799,-87.3358,213.1,WI,STURGEON BAY EXP FARM,,15,-6,19480801-20200701, 93.3%,19840716-20200701, 90.1%,20020709-20200701, 93.2%
USC00478316,42.9675,-88.5497,284.4,WI,SULLIVAN 3SE,,15,-6,19940901-20170402, 71.3%,20051216-20170402, 58.8%,20110809-20170402, 59.3%
USC00478515,43.9713,-90.4679,296.3,WI,TOMAH RANGER STATION  2,,15,-6,19480801-20200803, 85.7%,19840802-20200803, 86.3%,20020803-20200803, 96.3%
USC00478589,43.9994,-91.4378,201.2,WI,TREMPEALEAU DAM 6,,15,-6,19480801-20200802, 79.8%,19840801-20200802, 72.5%,20020802-20200802, 94.4%
USC00479176,45.1452,-88.7416,392.9,WI,WHITE LAKE 1 SE,,15,-6,19580201-20200702, 92.4%,19890417-20200702, 90.9%,20041123-20200702, 93.3%
USC00479218,44.7313,-90.7216,454.2,WI,WILLARD,,15,-6,19480801-20200810, 80.3%,19840805-20200810, 80.2%,20020808-20200810, 90.7%
USC00479304,45.7992,-90.9947,413.0,WI,WINTER,,15,-6,19660504-20191105, 76.4%,19930202-20191105, 85.7%,20060620-20191105, 90.6%
USC00480697,42.5364,-110.1127,2079.3,WY,BIG PINEY UP&L,,15,-7,19921113-20200803, 79.8%,20060923-20200803, 87.0%,20130828-20200803, 98.2%
USC00481000,43.4054,-108.1634,1485.9,WY,BOYSEN DAM,,15,-7,19480801-20200810, 94.6%,19840805-20200810, 92.7%,20020808-20200810, 92.6%
USC00481165,44.3545,-106.6994,1414.0,WY,BUFFALO,,15,-7,19480801-20200801, 89.8%,19840801-20200801, 91.9%,20020801-20200801, 91.9%
USC00481736,41.3975,-110.0884,2157.7,WY,CHURCH BUTTES GAS PLANT,,15,-7,20180628-20200601,100.0%,20190615-20200601, 99.7%,20191208-20200601, 99.4%
USC00482696,42.9533,-105.1650,1502.7,WY,DOUGLAS 17NE,,15,-7,19570927-20200701, 91.1%,19890212-20200701, 91.4%,20041022-20200701, 90.1%
USC00482715,43.5398,-109.6552,2119.9,WY,DUBOIS,,15,-7,19490801-20200802, 75.1%,19850131-20200802, 87.6%,20021101-20200802, 83.4%
USC00482725,43.4117,-104.9614,1345.7,WY,DULL CENTER 1SE,,15,-7,19480801-20200609, 88.0%,19840705-20200609, 78.3%,20020622-20200609, 66.7%
USC00483050,41.2058,-106.7883,2222.0,WY,ENCAMPMENT,,15,-7,19480801-20200701, 80.1%,19840716-20200701, 73.6%,20020709-20200701, 78.0%
USC00484126,42.2905,-104.7625,1327.4,WY,GUERNSEY DAM NO 2,,15,-7,20121004-20181106, 71.5%,20151021-20181106, 69.6%,20170429-20181106, 52.6%
USC00484205,43.7731,-108.5727,1709.9,WY,HAMILTON DOME,,15,-7,19500620-20180907, 18.1%,19840729-20180907, 14.3%,20010818-20180907, 28.7%
USC00484930,41.0599,-106.0263,2310.4,WY,JELM 2S,,15,-7,19480801-20200122, 89.9%,19840427-20200122, 90.4%,20020310-20200122, 86.5%
USC00485345,44.5621,-110.3986,2405.5,WY,LAKE YELLOWSTONE,,15,-7,19480801-20200808, 79.6%,19840804-20200808, 75.9%,20020806-20200808, 78.6%
USC00485371,43.0389,-104.6633,1344.8,WY,LANCE CREEK 1W,,15,-7,19500801-20200707, 91.6%,19850719-20200707, 88.8%,20030112-20200707, 88.1%
USC00485416,41.2975,-105.6241,2182.1,WY,LARAMIE 2WSW SITE 2,,15,-7,20120929-20140424, 64.3%,20130712-20140424, 71.7%,20131202-20140424, 75.0%
USC00486132,41.8998,-106.2059,2005.9,WY,MEDICINE BOW F&P,,15,-7,20061210-20171025, 62.8%,20120518-20171025, 66.0%,20150205-20171025, 87.5%
USW00024088,44.2169,-104.9291,1318.3,WY,MOORCROFT 3S,,15,-7,19481101-20121223, 73.6%,19801127-20121223, 80.5%,19961210-20121223, 77.8%
USC00486555,41.2659,-110.3375,2072.6,WY,MOUNTAIN VIEW,,15,-7,19660330-20200707, 90.9%,19930518-20200707, 87.6%,20061212-20200707, 87.2%
USC00486597,41.3185,-108.9176,2053.1,WY,MUD SPRINGS,,15,-7,19530509-20200812, 88.7%,19861225-20200812, 87.8%,20031019-20200812, 85.3%
USC00486660,43.8497,-104.1886,1345.7,WY,NEWCASTLE,,15,-7,19480801-20200701, 90.3%,19840716-20200701, 85.3%,20020709-20200701, 75.4%
USC00486875,42.5393,-108.1872,1994.6,WY,OREGON TRAIL CROSSING,,15,-7,19480801-20200803, 90.2%,19840802-20200803, 94.2%,20020803-20200803, 95.4%
USC00486935,43.9781,-104.4194,1316.7,WY,OSAGE,,15,-7,19500309-20120807, 88.9%,19810523-20120807, 84.8%,19961229-20120807, 83.7%
USC00487105,42.4717,-106.8527,1805.3,WY,PATHFINDER DAM,,15,-7,19480801-20200813, 90.9%,19840807-20200813, 86.9%,20020810-20200813, 93.9%
USC00487200,41.6263,-104.4936,1518.5,WY,PHILLIPS,,15,-7,19480801-20200302, 91.8%,19840517-20200302, 85.1%,20020409-20200302, 78.4%
USC00487236,41.1799,-104.0573,1541.7,WY,PINE BLUFFS 1ESE,,15,-7,20111001-20200702, 73.4%,20160215-20200702, 79.4%,20180424-20200702, 88.1%
USC00487375,43.0352,-106.9895,1744.1,WY,POWDER RIVER (SCHOOL),,15,-7,19581006-20200801, 89.4%,19890903-20200801, 87.6%,20050216-20200801, 95.9%
USC00487388,44.7764,-108.7590,1332.6,WY,POWELL FIELD STATION,,15,-7,19660808-20200803, 91.3%,19930805-20200803, 94.8%,20070203-20200803, 96.1%
USC00487545,44.7408,-105.7261,1264.9,WY,RECLUSE,,15,-7,19480801-20130925, 88.7%,19810227-20130925, 81.6%,19970612-20130925, 76.7%
USC00487548,44.9086,-105.7364,1143.0,WY,RECLUSE 11NNW,,15,-7,20110403-20180201, 50.6%,20140902-20180201, 69.5%,20160518-20180201, 80.8%
USC00487760,43.0307,-108.3743,1510.3,WY,RIVERTON,,15,-7,19550919-20200803, 94.0%,19880225-20200803, 96.1%,20040515-20200803, 97.9%
USW00024027,41.5947,-109.0530,2055.0,WY,ROCK SPRINGS AP,,15,-7,19480801-20170508, 55.5%,19821219-20170508, 88.0%,20000227-20170508, 85.8%
USC00487846,41.5995,-109.0619,2056.8,WY,ROCK SPRINGS 7ENE,,15,-7,20170407-20200731, 99.3%,20181203-20200731, 99.8%,20191002-20200731, 99.7%
USC00487995,41.5047,-106.7888,2072.9,WY,SARATOGA 4N,,15,-7,19480801-20171026, 87.2%,19830315-20171026, 86.1%,20000705-20171026, 84.9%
USC00488070,42.1569,-106.9153,2084.2,WY,SEMINOE DAM,,15,-7,19480801-20200504, 85.5%,19840617-20200504, 78.7%,20020526-20200504, 75.9%
USC00488192,42.3703,-106.1049,2151.0,WY,SHIRLEY BASIN,,15,-7,19610619-20181001, 77.5%,19900208-20181001, 74.2%,20040605-20181001, 72.0%
USC00488626,44.5767,-106.9062,1575.2,WY,STORY,,15,-7,19500415-20200701, 90.5%,19850523-20200701, 90.1%,20021211-20200701, 87.5%
USC00488852,44.0648,-107.3820,1447.2,WY,TENSLEEP 4NE,,15,-7,19640523-20200801, 92.3%,19920627-20200801, 93.9%,20060715-20200801, 94.2%
USC00488858,43.8111,-107.3653,1426.5,WY,TENSLEEP 16SSE,,15,-7,19790901-20200801, 85.0%,20000215-20200801, 84.8%,20100509-20200801, 96.4%
USC00488875,43.6483,-108.2037,1317.0,WY,THERMOPOLIS,,15,-7,19490801-20200803, 84.9%,19850131-20200803, 88.3%,20021102-20200803, 92.2%
USC00488885,43.6649,-108.3759,1504.2,WY,THERMOPOLIS 8WNW,,15,-7,20180820-20200811, 95.9%,20190816-20200811, 91.4%,20200212-20200811, 83.0%
USC00488888,43.7230,-108.6963,1679.4,WY,THERMOPOLIS 21WNW,,15,-7,19510524-20130806, 86.5%,19820630-20130806, 84.2%,19980117-20130806, 90.7%
USC00489615,42.1106,-104.9492,1413.7,WY,WHEATLAND 4 N,,15,-7,19480801-20200211, 79.2%,19840507-20200211, 69.7%,20020325-20200211, 51.3%
USC00489770,44.0113,-107.9684,1236.9,WY,WORLAND,,15,-7,19640316-20200805, 63.3%,19920526-20200805, 83.0%,20060701-20200805, 90.5%
USC00501466,65.5667,-144.7653,280.4,AK,CENTRAL NO 2,,15,-9,19760401-20110601, 35.1%,19931031-20110601, 59.9%,20020816-20110601, 69.6%
USC00502607,64.7856,-141.2036,259.1,AK,EAGLE,,15,-9,19760101-20170504, 44.4%,19960901-20170504, 78.8%,20070102-20170504, 75.3%
USC00504567,61.6797,-144.7633,378.0,AK,KENNY LAKE 7SE,,15,-9,20030215-20120401, 11.0%,20070908-20120401,  5.4%,20091219-20120401, 10.8%
USC00505757,61.4180,-142.9961,381.0,AK,MCCARTHY 3 SW,,15,-9,19970103-20140705, 41.2%,20051004-20140705, 36.9%,20100218-20140705, 49.5%
USC00505880,65.2222,-147.1667,292.6,AK,MILE 42 STEESE,,15,-9,20000601-20130608, 66.2%,20061204-20130608, 70.8%,20100307-20130608, 55.7%
USC00509385,61.6510,-145.1702,481.3,AK,TONSINA,,15,-9,19760615-20141204, 22.4%,19950909-20141204, 36.6%,20050422-20141204, 29.4%
USC00509869,67.4082,-150.1096,360.0,AK,WISEMAN,,15,-9,20000601-20161201, 67.8%,20080831-20161201, 55.4%,20121016-20161201, 54.4%
USC00510055,21.4319,-157.8372,74.1,HI,AHUIMANU LOOP 839.12,,15,-10,19680901-20200721, 91.5%,19940811-20200721, 90.6%,20070801-20200721, 96.0%
USC00510300,21.4325,-158.0559,229.2,HI,CAMP 84 807,,15,-10,19650517-20200716, 89.3%,19921215-20200716, 83.0%,20060930-20200716, 91.3%
USC00510404,21.3368,-157.8344,121.9,HI,DOWSETT  775.4,,15,-10,19831003-20200205, 89.6%,20011204-20200205, 93.6%,20110104-20200205, 92.5%
USC00510485,21.9356,-159.5389,231.6,HI,ELIMA RESV 985.2,,15,-10,19950412-20160705, 68.0%,20051122-20160705, 71.5%,20110315-20160705, 64.7%
USC00510530,20.9671,-156.6374,352.7,HI,FIELD 28 RESERVOIR   474.2,,15,-10,20060105-20200702, 85.9%,20130404-20200702, 84.2%,20161117-20200702, 72.7%
USC00510964,21.3808,-157.9039,51.8,HI,HALAWA SHAFT 771.2,,15,-10,19650423-20200304, 94.9%,19920927-20200304, 95.7%,20060616-20200304, 96.0%
USC00511140,22.0303,-159.4159,176.8,HI,HANAHANAPUNI 1055.2,,15,-10,19770727-20200601, 83.0%,19981229-20200601, 75.2%,20090914-20200601, 76.3%
USC00511303,19.4297,-155.2562,1210.4,HI,HAWAII VOL. NP HQ.  54,,15,-10,19650301-20200602, 93.5%,19921016-20200602, 91.9%,20060809-20200602, 94.4%
USC00511308,21.2990,-157.6644,8.5,HI,HAWAII KAI G.C. 724.19,,15,-10,19770901-20200721, 80.6%,19990210-20200721, 82.9%,20091031-20200721, 93.0%
USC00511339,20.2402,-155.8388,176.8,HI,HAWI 168,,15,-10,19650301-20200204, 88.1%,19920817-20200204, 84.6%,20060512-20200204, 84.3%
USC00511385,19.1192,-155.7859,883.9,HI,HAW'N OCN VIEW EST 3.9,,15,-10,19800803-20200615, 94.2%,20000709-20200615, 95.1%,20100627-20200615, 92.0%
USC00511540,21.3905,-158.0999,680.3,HI,HOKULOA 725.2,,15,-10,19650524-20190902, 88.4%,19920713-20190902, 84.9%,20060206-20190902, 91.5%
USC00511921,20.7940,-156.0413,103.9,HI,HONOMAELE   355.2,,15,-10,20060103-20171228, 65.2%,20111231-20171228, 60.7%,20141229-20171228, 59.3%
USC00512156,19.7532,-155.9715,597.4,HI,HUEHUE 92.1,,15,-10,19860311-20200615, 89.6%,20030428-20200615, 89.2%,20111121-20200615, 92.0%
USC00512453,20.9873,-156.5460,195.1,HI,KAHAKULOA MAUKA 482.3,,15,-10,19671221-20190507, 88.1%,19930828-20190507, 88.5%,20060702-20190507, 91.7%
USC00512570,21.6950,-157.9811,4.0,HI,KAHUKU 912,,15,-10,19650507-20200606, 83.1%,19921120-20200606, 85.3%,20060829-20200606, 89.9%
USC00512595,19.8583,-155.1608,423.7,HI,KAHUNA FALLS    138.2,,15,-10,19931004-20200705, 90.6%,20070218-20200705, 89.3%,20131027-20200705, 94.2%
USC00512600,20.1248,-155.7887,987.6,HI,KAHUA RANCH HQTRS 176.3,,15,-10,19770124-20200612, 91.8%,19981003-20200612, 89.2%,20090807-20200612, 89.3%
USC00512683,21.3958,-157.7399,0.9,HI,KAILUA FIRE STA 791.3,,15,-10,19650507-20200205, 78.4%,19920920-20200205, 70.4%,20060529-20200205, 75.1%
USC00513072,20.0395,-155.6085,877.8,HI,KAMUELA 1  201.2,,15,-10,19810601-20200618, 93.9%,20001209-20200618, 92.8%,20100913-20200618, 93.6%
USC00513099,22.1297,-159.6586,1097.3,HI,KANALOHULUHULU 1075,,15,-10,19650319-20200624, 88.2%,19921105-20200624, 86.4%,20060830-20200624, 81.7%
